code,sgg,dong,x,y
45130310,전라북도 군산시,옥산면,126.742,35.936
31200101,울산광역시 북구,창평동,129.367,35.616
48129107,경상남도 창원시 진해구,태평동,128.668,35.145
41570103,경기도 김포시,운양동,126.688,37.655
11410108,서울특별시 서대문구,영천동,126.957,37.57
31170107,울산광역시 동구,동부동,129.425,35.552
44200112,충청남도 아산시,용화동,127.002,36.77
43111102,충청북도 청주시 상당구,북문로1가,127.489,36.635
31110114,울산광역시 중구,서동,129.343,35.579
11170123,서울특별시 용산구,신계동,126.967,37.535
26110115,부산광역시 중구,동광동5가,129.034,35.106
48250103,경상남도 김해시,부원동,128.89,35.223
48170116,경상남도 진주시,수정동,128.086,35.197
48330104,경상남도 양산시,북부동,129.041,35.346
11440124,서울특별시 마포구,연남동,126.923,37.563
41670310,경기도 여주시,점동면,127.687,37.189
41190105,경기도 부천시,약대동,126.77,37.513
11410103,서울특별시 서대문구,합동,126.966,37.561
47190119,경상북도 구미시,신동,128.465,36.096
41290102,경기도 과천시,문원동,127.003,37.419
11110179,서울특별시 종로구,홍파동,126.964,37.571
47290126,경상북도 경산시,사동,128.753,35.809
11140169,서울특별시 중구,의주로1가,126.968,37.564
47230113,경상북도 영천시,완산동,128.954,35.961
36110320,세종특별자치시,연동면,127.328,36.55
41480120,경기도 파주시,신촌동,126.69,37.736
11410106,서울특별시 서대문구,천연동,126.958,37.568
48129139,경상남도 창원시 진해구,경화동,128.686,35.16
41670103,경기도 여주시,창동,127.633,37.294
41171103,경기도 안양시 만안구,박달동,126.891,37.397
47720250,경상북도 군위군,군위읍,128.579,36.235
41830400,경기도 양평군,용문면,127.587,37.514
41550410,경기도 안성시,삼죽면,127.359,37.065
42170112,강원도 동해시,북평동,129.12,37.483
41285113,경기도 고양시 일산동구,성석동,126.796,37.702
26110133,부산광역시 중구,광복동1가,129.034,35.099
28260113,인천광역시 서구,마전동,126.667,37.608
41310101,경기도 구리시,갈매동,127.12,37.631
50130103,제주특별자치도 서귀포시,서호동,126.518,33.301
43130118,충청북도 충주시,연수동,127.948,36.99
28110125,인천광역시 중구,답동,126.629,37.47
41220109,경기도 평택시,이충동,127.069,37.059
48121116,경상남도 창원시 의창구,봉림동,128.671,35.257
41480310,경기도 파주시,월롱면,126.799,37.799
36110102,세종특별자치시,소담동,127.3,36.485
11290118,서울특별시 성북구,동선동3가,127.021,37.594
41220108,경기도 평택시,장안동,127.085,37.058
27260109,대구광역시 수성구,상동,128.612,35.833
41360107,경기도 남양주시,가운동,127.166,37.6
36110350,세종특별자치시,장군면,127.201,36.507
41113128,경기도 수원시 권선구,고색동,126.981,37.246
11170134,서울특별시 용산구,주성동,127,37.522
50110117,제주특별자치도 제주시,아라일동,126.561,33.429
41190112,경기도 부천시,범박동,126.812,37.47
45140330,전라북도 익산시,함라면,126.899,36.041
31110118,울산광역시 중구,반구동,129.344,35.558
26110134,부산광역시 중구,광복동2가,129.033,35.1
41150102,경기도 의정부시,호원동,127.032,37.712
41650330,경기도 포천시,가산면,127.201,37.836
46230108,전라남도 광양시,광영동,127.723,34.958
31200109,울산광역시 북구,달천동,129.314,35.633
47840250,경상북도 성주군,성주읍,128.282,35.92
45210120,전라북도 김제시,입석동,126.877,35.786
48170360,경상남도 진주시,일반성면,128.281,35.157
45130134,전라북도 군산시,조촌동,126.742,35.971
11170120,서울특별시 용산구,도원동,126.956,37.539
47940250,경상북도 울릉군,울릉읍,130.886,37.496
48125149,경상남도 창원시 마산합포구,중앙동3가,128.568,35.199
48250330,경상남도 김해시,진례면,128.758,35.246
50110123,제주특별자치도 제주시,외도일동,126.431,33.483
43111340,충청북도 청주시 상당구,남일면,127.518,36.575
31110102,울산광역시 중구,학산동,129.328,35.556
48250129,경상남도 김해시,대청동,128.776,35.186
11560124,서울특별시 영등포구,문래동6가,126.884,37.52
44800390,충청남도 홍성군,구항면,126.618,36.574
30140101,대전광역시 중구,은행동,127.427,36.33
48250114,경상남도 김해시,화목동,128.862,35.192
31200103,울산광역시 북구,매곡동,129.37,35.651
44800380,충청남도 홍성군,갈산면,126.52,36.622
41630250,경기도 양주시,백석읍,126.978,37.787
41463116,경기도 용인시 기흥구,중동,127.158,37.27
41630310,경기도 양주시,은현면,127.029,37.88
30140116,대전광역시 중구,문화동,127.407,36.309
41450112,경기도 하남시,선동,127.179,37.581
43111121,충청북도 청주시 상당구,용담동,127.507,36.64
46170112,전라남도 나주시,남내동,126.72,35.031
41190117,경기도 부천시,오정동,126.784,37.53
31110117,울산광역시 중구,약사동,129.331,35.581
48170102,경상남도 진주시,주약동,128.085,35.171
44810253,충청남도 예산군,삽교읍,126.717,36.695
27260114,대구광역시 수성구,시지동,128.692,35.844
31710256,울산광역시 울주군,온양읍,129.261,35.419
47170133,경상북도 안동시,옥동,128.691,36.56
42790250,강원도 화천군,화천읍,127.791,38.185
11170115,서울특별시 용산구,산천동,126.951,37.536
41461103,경기도 용인시 처인구,삼가동,127.165,37.241
41630106,경기도 양주시,광사동,127.073,37.783
11200105,서울특별시 성동구,마장동,127.041,37.567
41220330,경기도 평택시,고덕면,127.032,37.035
36110380,세종특별자치시,전동면,127.244,36.656
30170115,대전광역시 서구,도안동,127.348,36.321
30200106,대전광역시 유성구,계산동,127.291,36.334
41273108,경기도 안산시 단원구,원곡동,126.796,37.328
46130118,전라남도 여수시,신월동,127.698,34.731
26230107,부산광역시 부산진구,초읍동,129.036,35.186
48125134,경상남도 창원시 마산합포구,월영동,128.552,35.181
41390131,경기도 시흥시,월곶동,126.758,37.383
41450103,경기도 하남시,창우동,127.232,37.535
42130310,강원도 원주시,소초면,128.025,37.403
46710380,전라남도 담양군,용면,127.011,35.405
48850250,경상남도 하동군,하동읍,127.744,35.079
41370106,경기도 오산시,가장동,127.035,37.163
43112103,충청북도 청주시 서원구,모충동,127.481,36.625
41390118,경기도 시흥시,능곡동,126.814,37.367
48250117,경상남도 김해시,삼정동,128.9,35.226
43113115,충청북도 청주시 흥덕구,봉명동,127.458,36.648
26290110,부산광역시 남구,우암동,129.076,35.126
41290106,경기도 과천시,주암동,127.025,37.452
44210109,충청남도 서산시,예천동,126.44,36.768
48123123,경상남도 창원시 성산구,신촌동,128.604,35.204
41111135,경기도 수원시 장안구,송죽동,127.003,37.307
27140145,대구광역시 동구,지묘동,128.641,35.952
48250126,경상남도 김해시,무계동,128.819,35.2
41630340,경기도 양주시,장흥면,126.969,37.718
44150380,충청남도 공주시,우성면,127.075,36.477
47280360,경상북도 문경시,마성면,128.11,36.684
41830380,경기도 양평군,양동면,127.751,37.442
48250131,경상남도 김해시,율하동,128.809,35.167
43114250,충청북도 청주시 청원구,내수읍,127.555,36.7
42210104,강원도 속초시,금호동,128.582,38.208
44270253,충청남도 당진시,송악읍,126.751,36.925
47190128,경상북도 구미시,옥계동,128.419,36.145
45111133,전라북도 전주시 완산구,평화동2가,127.134,35.784
45190101,전라북도 남원시,동충동,127.384,35.412
47290253,경상북도 경산시,진량읍,128.826,35.87
41590126,경기도 화성시,안녕동,127.004,37.201
26200111,부산광역시 영도구,영선동4가,129.047,35.079
41463117,경기도 용인시 기흥구,상하동,127.14,37.264
11440118,서울특별시 마포구,당인동,126.926,37.54
41281118,경기도 고양시 덕양구,관산동,126.86,37.702
41570108,경기도 김포시,마산동,126.644,37.638
11290110,서울특별시 성북구,동소문동7가,127.014,37.596
27140111,대구광역시 동구,방촌동,128.669,35.885
30110115,대전광역시 동구,용전동,127.434,36.354
41370103,경기도 오산시,원동,127.084,37.14
41450108,경기도 하남시,덕풍동,127.203,37.545
48170111,경상남도 진주시,중안동,128.081,35.194
42130250,강원도 원주시,문막읍,127.808,37.285
48250102,경상남도 김해시,서상동,128.88,35.234
26110141,부산광역시 중구,남포동6가,129.027,35.097
44270107,충청남도 당진시,대덕동,126.644,36.877
47170127,경상북도 안동시,평화동,128.715,36.569
29170130,광주광역시 북구,신용동,126.863,35.214
28185104,인천광역시 연수구,청학동,126.665,37.425
46770380,전라남도 고흥군,과역면,127.372,34.692
44270250,충청남도 당진시,합덕읍,126.795,36.791
11110112,서울특별시 종로구,체부동,126.971,37.578
41590116,경기도 화성시,진안동,127.035,37.216
48240104,경상남도 사천시,동금동,128.081,34.93
11140138,서울특별시 중구,필동2가,126.994,37.558
41820345,경기도 가평군,조종면,127.363,37.869
26110116,부산광역시 중구,대청동1가,129.033,35.104
31110111,울산광역시 중구,태화동,129.294,35.554
27260110,대구광역시 수성구,파동,128.613,35.815
11380110,서울특별시 은평구,증산동,126.906,37.583
41590120,경기도 화성시,반월동,127.06,37.226
41590129,경기도 화성시,오산동,127.091,37.191
48240250,경상남도 사천시,사천읍,128.115,35.092
47290111,경상북도 경산시,정평동,128.728,35.834
29200118,광주광역시 광산구,신창동,126.848,35.19
27290112,대구광역시 달서구,죽전동,128.537,35.854
11440126,서울특별시 마포구,중동,126.906,37.572
28260115,인천광역시 서구,원당동,126.707,37.596
41500340,경기도 이천시,마장면,127.372,37.247
45180113,전라북도 정읍시,송산동,126.876,35.535
46730250,전라남도 구례군,구례읍,127.429,35.201
44770250,충청남도 서천군,장항읍,126.689,36.022
27230127,대구광역시 북구,매천동,128.538,35.912
26260105,부산광역시 동래구,복천동,129.089,35.207
27230106,대구광역시 북구,침산동,128.585,35.894
44131116,충청남도 천안시 동남구,신방동,127.128,36.779
41430104,경기도 의왕시,왕곡동,126.994,37.34
28245106,인천광역시 계양구,용종동,126.745,37.541
29200119,광주광역시 광산구,신가동,126.825,35.18
45113106,전라북도 전주시 덕진구,덕진동2가,127.113,35.846
41450115,경기도 하남시,감이동,127.168,37.499
27140119,대구광역시 동구,용계동,128.685,35.875
48125158,경상남도 창원시 마산합포구,해운동,128.563,35.181
30110105,대전광역시 동구,가오동,127.458,36.307
44180105,충청남도 보령시,명천동,126.615,36.334
47190122,경상북도 구미시,인의동,128.435,36.106
28110152,인천광역시 중구,무의동,126.421,37.389
41271109,경기도 안산시 상록구,월피동,126.847,37.336
48121101,경상남도 창원시 의창구,북동,128.622,35.266
48170121,경상남도 진주시,상평동,128.114,35.173
48250128,경상남도 김해시,삼문동,128.79,35.197
46770253,전라남도 고흥군,도양읍,127.137,34.56
41113129,경기도 수원시 권선구,오목천동,126.964,37.243
42110114,강원도 춘천시,소양로2가,127.725,37.886
29170117,광주광역시 북구,매곡동,126.889,35.191
42130380,강원도 원주시,판부면,127.989,37.286
42230120,강원도 삼척시,남양동,129.164,37.433
41190104,경기도 부천시,도당동,126.783,37.514
41500110,경기도 이천시,송정동,127.44,37.296
44800320,충청남도 홍성군,금마면,126.732,36.611
45140123,전라북도 익산시,어양동,126.984,35.96
41273110,경기도 안산시 단원구,대부동동,126.601,37.252
46710340,전라남도 담양군,창평면,127.023,35.231
41800250,경기도 연천군,연천읍,127.103,38.114
47250450,경상북도 상주시,공검면,128.141,36.517
28245107,인천광역시 계양구,병방동,126.747,37.545
43112310,충청북도 청주시 서원구,남이면,127.422,36.566
44131117,충청남도 천안시 동남구,쌍용동,127.133,36.803
46860370,전라남도 함평군,해보면,126.574,35.167
47290108,경상북도 경산시,사정동,128.722,35.816
41550102,경기도 안성시,숭인동,127.274,37.01
11560126,서울특별시 영등포구,양평동2가,126.884,37.523
48129152,경상남도 창원시 진해구,수도동,128.758,35.082
30110103,대전광역시 동구,효동,127.44,36.316
43770320,충청북도 음성군,원남면,127.637,36.877
47190109,경상북도 구미시,형곡동,128.334,36.106
48121124,경상남도 창원시 의창구,명서동,128.644,35.244
44230400,충청남도 논산시,가야곡면,127.166,36.133
29155113,광주광역시 남구,양림동,126.915,35.139
48310101,경상남도 거제시,능포동,128.737,34.882
48121310,경상남도 창원시 의창구,북면,128.605,35.332
29170101,광주광역시 북구,중흥동,126.91,35.167
41830350,경기도 양평군,서종면,127.408,37.612
45130145,전라북도 군산시,미룡동,126.69,35.948
48240108,경상남도 사천시,벌리동,128.085,34.94
27290120,대구광역시 달서구,월성동,128.53,35.828
46710400,전라남도 담양군,수북면,126.93,35.297
43150111,충청북도 제천시,하소동,128.194,37.14
47190105,경상북도 구미시,부곡동,128.296,36.158
41290105,경기도 과천시,과천동,126.993,37.451
41410101,경기도 군포시,당동,126.943,37.35
48125140,경상남도 창원시 마산합포구,자산동,128.56,35.205
41113126,경기도 수원시 권선구,세류동,127.01,37.254
44180101,충청남도 보령시,대천동,126.578,36.354
41461310,경기도 용인시 처인구,모현면,127.242,37.326
44800253,충청남도 홍성군,광천읍,126.637,36.505
44270111,충청남도 당진시,구룡동,126.611,36.825
41830340,경기도 양평군,옥천면,127.489,37.552
46800310,전라남도 장흥군,용산면,126.924,34.615
30170104,대전광역시 서구,정림동,127.366,36.304
46130134,전라남도 여수시,웅천동,127.683,34.745
28110126,인천광역시 중구,신흥동1가,126.631,37.467
48129164,경상남도 창원시 진해구,용원동,128.821,35.103
28110145,인천광역시 중구,중산동,126.561,37.499
48310109,경상남도 거제시,고현동,128.625,34.883
42130112,강원도 원주시,태장동,127.955,37.38
29155110,광주광역시 남구,행암동,126.887,35.099
28200107,인천광역시 남동구,남촌동,126.713,37.424
47111104,경상북도 포항시 남구,송도동,129.375,36.036
47190120,경상북도 구미시,구평동,128.445,36.089
43112102,충청북도 청주시 서원구,사창동,127.464,36.634
28185101,인천광역시 연수구,옥련동,126.648,37.424
44133108,충청남도 천안시 서북구,불당동,127.107,36.809
47830253,경상북도 고령군,대가야읍,128.263,35.722
48330106,경상남도 양산시,신기동,129.057,35.35
41650360,경기도 포천시,영중면,127.242,38
28260107,인천광역시 서구,심곡동,126.679,37.541
41370109,경기도 오산시,은계동,127.074,37.161
45770360,전라북도 순창군,쌍치면,126.993,35.507
41115137,경기도 수원시 팔달구,고등동,127.002,37.275
46790360,전라남도 화순군,도곡면,126.902,35.006
47290109,경상북도 경산시,옥산동,128.718,35.822
26200121,부산광역시 영도구,동삼동,129.071,35.07
26530108,부산광역시 사상구,엄궁동,128.965,35.136
28245117,인천광역시 계양구,이화동,126.74,37.587
41390129,경기도 시흥시,장현동,126.798,37.38
43150360,충청북도 제천시,백운면,127.99,37.171
43760410,충청북도 괴산군,불정면,127.835,36.896
31140109,울산광역시 남구,선암동,129.333,35.513
41150109,경기도 의정부시,금오동,127.067,37.757
46130360,전라남도 여수시,삼산면,127.246,34.232
48840310,경상남도 남해군,이동면,127.959,34.79
30110102,대전광역시 동구,인동,127.438,36.323
43113113,충청북도 청주시 흥덕구,가경동,127.435,36.621
31710253,울산광역시 울주군,언양읍,129.159,35.585
44150370,충청남도 공주시,정안면,127.112,36.591
29110119,광주광역시 동구,소태동,126.944,35.119
48220101,경상남도 통영시,도천동,128.411,34.843
42150330,강원도 강릉시,구정면,128.889,37.695
28710310,인천광역시 강화군,선원면,126.487,37.715
30200147,대전광역시 유성구,송강동,127.381,36.43
48123120,경상남도 창원시 성산구,귀산동,128.618,35.163
42170102,강원도 동해시,평릉동,129.099,37.532
44131250,충청남도 천안시 동남구,목천읍,127.218,36.789
45111135,전라북도 전주시 완산구,중인동,127.09,35.757
48730250,경상남도 함안군,가야읍,128.396,35.27
45130320,전라북도 군산시,회현면,126.769,35.906
26110128,부산광역시 중구,신창동2가,129.029,35.101
41461105,경기도 용인시 처인구,유방동,127.208,37.256
11200104,서울특별시 성동구,도선동,127.034,37.563
41670107,경기도 여주시,하동,127.622,37.304
41670108,경기도 여주시,교동,127.634,37.279
45140114,전라북도 익산시,모현동1가,126.941,35.948
48127106,경상남도 창원시 마산회원구,합성동,128.573,35.251
47760330,경상북도 영양군,일월면,129.122,36.759
48125330,경상남도 창원시 마산합포구,진북면,128.459,35.149
31200122,울산광역시 북구,연암동,129.378,35.581
41131105,경기도 성남시 수정구,산성동,127.153,37.457
41820250,경기도 가평군,가평읍,127.477,37.809
43130385,충청북도 충주시,중앙탑면,127.836,37.03
41111129,경기도 수원시 장안구,파장동,126.999,37.321
47290118,경상북도 경산시,조영동,128.755,35.841
28260109,인천광역시 서구,신현동,126.667,37.52
41430103,경기도 의왕시,삼동,126.956,37.322
42810320,강원도 인제군,북면,128.279,38.176
43113105,충청북도 청주시 흥덕구,신봉동,127.468,36.654
44131106,충청남도 천안시 동남구,오룡동,127.15,36.805
45113119,전라북도 전주시 덕진구,전미동1가,127.124,35.891
47290250,경상북도 경산시,하양읍,128.789,35.907
30140107,대전광역시 중구,석교동,127.438,36.306
41360310,경기도 남양주시,별내면,127.125,37.712
41480253,경기도 파주시,파주읍,126.817,37.829
41830330,경기도 양평군,양서면,127.376,37.541
48330320,경상남도 양산시,원동면,128.962,35.425
41410108,경기도 군포시,대야미동,126.92,37.329
43112107,충청북도 청주시 서원구,수곡동,127.482,36.618
26110108,부산광역시 중구,중앙동5가,129.037,35.102
45113131,전라북도 전주시 덕진구,만성동,127.079,35.839
42230250,강원도 삼척시,도계읍,129.056,37.238
45140111,전라북도 익산시,동산동,126.967,35.926
11140149,서울특별시 중구,을지로7가,127.01,37.566
29170107,광주광역시 북구,용봉동,126.901,35.18
41150103,경기도 의정부시,장암동,127.066,37.706
44150330,충청남도 공주시,계룡면,127.159,36.365
42170101,강원도 동해시,천곡동,129.097,37.52
43112108,충청북도 청주시 서원구,성화동,127.452,36.607
48310380,경상남도 거제시,하청면,128.636,34.957
42230253,강원도 삼척시,원덕읍,129.283,37.179
45111101,전라북도 전주시 완산구,중앙동1가,127.142,35.817
30140123,대전광역시 중구,목달동,127.412,36.264
45210104,전라북도 김제시,검산동,126.907,35.807
46150104,전라남도 순천시,옥천동,127.472,34.952
44210106,충청남도 서산시,수석동,126.488,36.767
48170132,경상남도 진주시,호탄동,128.118,35.165
46230109,전라남도 광양시,태인동,127.755,34.95
43130122,충청북도 충주시,안림동,127.963,36.974
43112110,충청북도 청주시 서원구,죽림동,127.44,36.606
27110117,대구광역시 중구,남일동,128.594,35.87
42760320,강원도 평창군,방림면,128.316,37.456
45190117,전라북도 남원시,월락동,127.4,35.427
31710390,울산광역시 울주군,삼남면,129.089,35.531
41190124,경기도 부천시,내동,126.783,37.522
48129137,경상남도 창원시 진해구,여좌동,128.661,35.159
42130113,강원도 원주시,봉산동,127.985,37.357
42760250,강원도 평창군,평창읍,128.39,37.359
44131103,충청남도 천안시 동남구,문화동,127.152,36.81
47113110,경상북도 포항시 북구,동빈1가,129.37,36.046
45113117,전라북도 전주시 덕진구,호성동2가,127.147,35.877
46150122,전라남도 순천시,동외동,127.488,34.957
45710250,전라북도 완주군,삼례읍,127.079,35.915
41610101,경기도 광주시,경안동,127.254,37.41
46170116,전라남도 나주시,대호동,126.717,35.05
44131111,충청남도 천안시 동남구,청당동,127.153,36.781
44710340,충청남도 금산군,군북면,127.526,36.169
26440109,부산광역시 강서구,송정동,128.849,35.107
26710330,부산광역시 기장군,철마면,129.159,35.281
45770250,전라북도 순창군,순창읍,127.13,35.371
46150115,전라남도 순천시,풍덕동,127.505,34.935
26200109,부산광역시 영도구,영선동2가,129.043,35.088
48820430,경상남도 고성군,거류면,128.376,34.983
48240117,경상남도 사천시,대방동,128.055,34.936
41800380,경기도 연천군,장남면,126.861,37.995
47130104,경상북도 경주시,성동동,129.218,35.849
44270102,충청남도 당진시,채운동,126.616,36.891
11290128,서울특별시 성북구,보문동6가,127.019,37.581
11560103,서울특별시 영등포구,영등포동2가,126.912,37.521
31710400,울산광역시 울주군,삼동면,129.146,35.5
41450113,경기도 하남시,감북동,127.159,37.524
41480350,경기도 파주시,광탄면,126.891,37.775
46110163,전라남도 목포시,대양동,126.414,34.834
47170121,경상북도 안동시,당북동,128.719,36.562
47190108,경상북도 구미시,남통동,128.307,36.109
45740340,전라북도 장수군,천천면,127.528,35.738
41390124,경기도 시흥시,조남동,126.864,37.374
46230107,전라남도 광양시,마동,127.71,34.948
29170105,광주광역시 북구,임동,126.894,35.163
41370124,경기도 오산시,갈곶동,127.073,37.131
47730250,경상북도 의성군,의성읍,128.7,36.35
29200102,광주광역시 광산구,도산동,126.795,35.124
41550125,경기도 안성시,당왕동,127.272,37.02
45113116,전라북도 전주시 덕진구,호성동1가,127.154,35.862
46110160,전라남도 목포시,석현동,126.425,34.823
47230102,경상북도 영천시,망정동,128.956,35.984
42770256,강원도 정선군,사북읍,128.843,37.235
45130152,전라북도 군산시,내초동,126.605,35.954
29200104,광주광역시 광산구,신촌동,126.816,35.134
30170120,대전광역시 서구,장안동,127.341,36.21
30110107,대전광역시 동구,판암동,127.468,36.313
46130139,전라남도 여수시,봉계동,127.68,34.784
48220116,경상남도 통영시,봉평동,128.415,34.822
11170110,서울특별시 용산구,청파동2가,126.967,37.546
41590420,경기도 화성시,동탄면,127.137,37.181
42820250,강원도 고성군,간성읍,128.38,38.325
46230330,전라남도 광양시,옥곡면,127.674,35
42780320,강원도 철원군,근남면,127.49,38.206
11560102,서울특별시 영등포구,영등포동1가,126.913,37.518
48870360,경상남도 함양군,안의면,127.799,35.658
26260101,부산광역시 동래구,명장동,129.103,35.208
48850310,경상남도 하동군,화개면,127.65,35.242
48270340,경상남도 밀양시,산내면,128.936,35.593
46130119,전라남도 여수시,여서동,127.706,34.748
47230105,경상북도 영천시,문외동,128.936,35.973
44210107,충청남도 서산시,석림동,126.466,36.771
47820310,경상북도 청도군,각남면,128.662,35.621
42730330,강원도 횡성군,둔내면,128.251,37.538
45800370,전라북도 부안군,진서면,126.571,35.604
47280103,경상북도 문경시,흥덕동,128.207,36.603
41550250,경기도 안성시,공도읍,127.183,37.001
47840380,경상북도 성주군,초전면,128.25,35.998
47830330,경상북도 고령군,성산면,128.359,35.76
28237108,인천광역시 부평구,일신동,126.742,37.479
43130107,충청북도 충주시,호암동,127.933,36.952
41610110,경기도 광주시,태전동,127.219,37.389
47130330,경상북도 경주시,내남면,129.175,35.75
41670380,경기도 여주시,산북면,127.44,37.401
45111147,전라북도 전주시 완산구,서노송동,127.146,35.826
45190121,전라북도 남원시,노암동,127.379,35.392
50110109,제주특별자치도 제주시,용담이동,126.502,33.505
11530109,서울특별시 구로구,궁동,126.828,37.501
41390119,경기도 시흥시,하중동,126.8,37.397
43150103,충청북도 제천시,동현동,128.22,37.131
44250310,충청남도 계룡시,두마면,127.259,36.254
46150127,전라남도 순천시,덕월동,127.479,34.928
45210400,전라북도 김제시,성덕면,126.816,35.821
26110120,부산광역시 중구,보수동1가,129.026,35.107
41220256,경기도 평택시,포승읍,126.862,36.97
31710360,울산광역시 울주군,두동면,129.22,35.663
26200113,부산광역시 영도구,신선동2가,129.048,35.086
47210101,경상북도 영주시,영주동,128.62,36.828
50130111,제주특별자치도 서귀포시,토평동,126.562,33.303
11140125,서울특별시 중구,충무로2가,126.988,37.562
29200173,광주광역시 광산구,북산동,126.712,35.181
45113128,전라북도 전주시덕진구,동산동,127.084,35.868
47230380,경상북도 영천시,고경면,129.042,35.979
26230109,부산광역시 부산진구,당감동,129.025,35.168
46820400,전라남도 해남군,황산면,126.444,34.57
27230113,대구광역시 북구,검단동,128.62,35.917
46730330,전라남도 구례군,토지면,127.565,35.249
47290310,경상북도 경산시,와촌면,128.801,35.951
47150320,경상북도 김천시,남면,128.234,36.1
44131119,충청남도 천안시 동남구,안서동,127.183,36.838
47170128,경상북도 안동시,안기동,128.719,36.579
48720420,경상남도 의령군,유곡면,128.314,35.423
27140108,대구광역시 동구,지저동,128.641,35.899
41463104,경기도 용인시 기흥구,하갈동,127.093,37.25
44710390,충청남도 금산군,추부면,127.492,36.205
11110155,서울특별시 종로구,관수동,126.99,37.569
45140112,전라북도 익산시,마동,126.963,35.941
48250115,경상남도 김해시,전하동,128.871,35.214
42720370,강원도 홍천군,서면,127.632,37.667
46150110,전라남도 순천시,용당동,127.498,34.971
46710310,전라남도 담양군,봉산면,126.964,35.273
26110125,부산광역시 중구,부평동3가,129.024,35.101
45111127,전라북도 전주시 완산구,중화산동1가,127.135,35.815
45130143,전라북도 군산시,지곡동,126.71,35.952
45140134,전라북도 익산시,부송동,126.997,35.966
46150111,전라남도 순천시,조곡동,127.497,34.955
47850253,경상북도 칠곡군,북삼읍,128.347,36.06
48330120,경상남도 양산시,덕계동,129.159,35.375
26170102,부산광역시 동구,수정동,129.037,35.131
41670350,경기도 여주시,대신면,127.599,37.371
41820350,경기도 가평군,북면,127.484,37.959
45111119,전라북도 전주시 완산구,태평동,127.138,35.824
46130114,전라남도 여수시,봉강동,127.72,34.741
46130128,전라남도 여수시,학동,127.662,34.762
47820253,경상북도 청도군,청도읍,128.759,35.636
44770253,충청남도 서천군,서천읍,126.696,36.086
11140152,서울특별시 중구,주교동,126.999,37.568
28237106,인천광역시 부평구,갈산동,126.726,37.516
44210380,충청남도 서산시,운산면,126.593,36.778
46130120,전라남도 여수시,문수동,127.696,34.753
46800256,전라남도 장흥군,대덕읍,126.881,34.483
43150115,충청북도 제천시,고암동,128.232,37.163
45130360,전라북도 군산시,개정면,126.788,35.962
28720370,인천광역시 옹진군,자월면,126.306,37.258
48850370,경상남도 하동군,진교면,127.9,35.035
45740360,전라북도 장수군,계북면,127.635,35.794
41570101,경기도 김포시,북변동,126.713,37.625
42800310,강원도 양구군,남면,128.048,38.095
44150127,충청남도 공주시,동현동,127.179,36.48
11560104,서울특별시 영등포구,영등포동3가,126.909,37.518
48840380,경상남도 남해군,설천면,127.915,34.913
50110139,제주특별자치도 제주시,해안동,126.468,33.42
41590340,경기도 화성시,송산면,126.727,37.227
45190350,전라북도 남원시,금지면,127.28,35.34
48123103,경상남도 창원시 성산구,가음정동,128.691,35.213
41590400,경기도 화성시,양감면,126.962,37.092
46150112,전라남도 순천시,생목동,127.508,34.954
47130105,경상북도 경주시,황오동,129.218,35.842
41590350,경기도 화성시,서신면,126.716,37.159
47290103,경상북도 경산시,서상동,128.735,35.817
41820330,경기도 가평군,상면,127.321,37.8
46110101,전라남도 목포시,용당동,126.398,34.804
46170360,전라남도 나주시,다시면,126.655,35.017
48840360,경상남도 남해군,서면,127.841,34.839
45130133,전라북도 군산시,서흥남동,126.713,35.973
43720385,충청북도 보은군,회인면,127.601,36.501
42770340,강원도 정선군,북평면,128.636,37.491
26200118,부산광역시 영도구,봉래동4가,129.049,35.093
48820420,경상남도 고성군,동해면,128.435,35.032
45140121,전라북도 익산시,신동,126.96,35.965
46150120,전라남도 순천시,남내동,127.485,34.954
41550119,경기도 안성시,아양동,127.261,37.005
46170320,전라남도 나주시,왕곡면,126.66,34.961
27290106,대구광역시 달서구,갈산동,128.499,35.842
48270103,경상남도 밀양시,교동,128.763,35.509
45130400,전라북도 군산시,옥서면,126.631,35.914
48310390,경상남도 거제시,장목면,128.685,34.975
29170133,광주광역시 북구,태령동,126.927,35.248
47820370,경상북도 청도군,매전면,128.847,35.665
28710390,인천광역시 강화군,송해면,126.463,37.779
48170127,경상남도 진주시,이현동,128.049,35.197
11110153,서울특별시 종로구,돈의동,126.99,37.572
47130253,경상북도 경주시,안강읍,129.179,35.98
26140102,부산광역시 서구,동대신동2가,129.024,35.113
43111126,충청북도 청주시 상당구,방서동,127.499,36.606
46170121,전라남도 나주시,죽림동,126.724,35.031
11530103,서울특별시 구로구,가리봉동,126.888,37.483
48240118,경상남도 사천시,실안동,128.053,34.947
43730360,충청북도 옥천군,이원면,127.623,36.219
29200109,광주광역시 광산구,우산동,126.815,35.154
45180112,전라북도 정읍시,금붕동,126.89,35.544
44760420,충청남도 부여군,장암면,126.935,36.226
47190101,경상북도 구미시,원평동,128.336,36.127
47130111,경상북도 경주시,교동,129.217,35.828
11290119,서울특별시 성북구,동선동4가,127.019,37.595
26320105,부산광역시 북구,구포동,129.006,35.2
29200124,광주광역시 광산구,흑석동,126.808,35.183
41117106,경기도 수원시 영통구,신동,127.053,37.249
45113102,전라북도 전주시 덕진구,진북동,127.132,35.826
45130103,전라북도 군산시,금동,126.707,35.991
45130144,전라북도 군산시,나운동,126.696,35.963
